database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	98	104	106	108	109	111	AA	RI	POS 2	POS 3	POS 4	POS 6	POS 9	POS 12	POS 13	DLMC 93	POS 8	4	9	12	14	20	24	26	27	31	34	36	38	39	40	41	42	43	44	46	47	48	56	61	63	64	66	67	68	69	70	71	72	74	78	79	83	1	18	45	84	62	80	82	89	94	95	97	99	101	CE	CM	IRA	SG	POS 14	POS 15	POS 16	125	126	127	129	130	132	134	136	138	139	AI	EA	EB	EM	MC	MM	NC	ST	SA 1	SA 2	SA 3	SA 4	SA 5	SA 6	SA 7	SA 8	SA 9	SA 10	SA 11	SA 12	SA 13	SC	A	B	C	D	DA 20	DA 23	DA 24	DA 25	DA 26	DA 28	DA 7	DA 39	DA 40	DA 41	DA 42	DA 43	DA 44	RIA 1	RIA 2	DA 18	DA 21	DA 4	DA 5	DA 6	DA 8	DA 9	DA 10	DA 11	DA 14	DA 17	DA 1	DA 2	DA 3	DA 12	NEG 6	NEG 20	NEG 21	NEG 22	NEG 28	NEG 29	NEG 30	NEG 32	NEG 35	NEG 37	NEG 46	NEG 5	NEG 16	NEG 12	NEG 19	NEG 26
CHEBI:132500	C16H24O2	C(=O)(O)*		FA(16:4)	247.17081		[M-H]-		2.53												1.09035234222285	1.60285472212761	1.80907881503308	1.26955739782865	1.32269071043165	3.04526703118049	0.464044759459503	0.955573488690592	1.38796067589724	0.513015156696621	3.15067349759251	1.37146409621942	1.11075980930373	1.16337059093794	1.28718993307063	1.63680795339142	1.09230838249645	2.690324042751	2.05830365434726	2.3827142142913	1.97231787855009	4.37607925771447	2.45217299347986	2.47593490577949	2.57088706483066	2.05810064807144	2.76855976056809	2.71386968191157	1.9681077096432	2.53072437389724	2.11325650357191	2.72190587376752	2.37146703077673	2.62090045439228	2.39132927468476	0.435914261843439	2.24791011884989	2.81089842167947	1.90667747864989	0.670856060732942	0.445794194155308	0.820085478297427	0.579883973827066	0.489747546949558	0.359749109339203	0.697567177397762	1.95795594939823	0.725563911915549	0.438693489706885	1.9235426650485	4.06427307175796	3.640043599736	1.72925446317677	1.38729612216848	1.93223351381745	2.22535993558288	2.29868483052179	1.93906992764624	1.48264137197737	1.36863704604396	0.809506871411869	1.64108290157009	1.10708790456016	1.12365704694513	0.83924728416069	2.1555962630181	1.58490369491062	1.81944434176873	1.56488007887047	1.1706110911192	3.97664522241942	3.68019160432565	4.22658198736103	3.46830193283605	4.35760148814572	4.19910420894088	3.88911665470725	3.60831336928683	3.28437896445843	3.07977788527391	3.22467638957441	3.83833421337522	3.82591730646115	0.734183424267898	0.693291536754796	0.699095939986623	0.76845964434712	1.32184668704712	0.596437599463907	0.622378767918734	0.481371129069464	4.95556575769752	3.79848189531933	3.78034987798906	3.73262197614696	4.15342455010093	5.2692923874103	3.7539779943257	3.52030829557845	4.22009148830142	4.27319850725214	5.01989015504038	4.23417392721926	4.64830973024166	0.889678719148427	3.87631859660943	2.57603186738036	2.43920214402994	2.27950308352813	2.49725063341615	4.48250989869348	1.45436862678774	1.1187187518393	3.4715817829028	1.86957688796253	2.11214940418858	1.48063010164629	1.40481719831653	0.96140652282015	1.79168661119057	2.65852529224666	1.12121359827717	2.66440190187298	3.60741425357213	3.92185850373445	5.33378116323585	3.25408325100754	2.43146431274995	3.08035121580366	3.72678689539225	2.38216241472331	2.5069724088065	2.49090100310542	3.45979675327181	1.99076833120845	2.89013313734193	2.99426521033505	3.37777694978745	2.43850743756421	2.64387766136614	2.64172295878504	2.7540953307103	2.61783607143079	2.72480722994978	3.08031321339784	2.47203602630178	2.26360105724889	4.26016818248907	0.500009698199437	0.257263298331799	1.92875415968184	1.88874622031541	1.69655925266118	2.21969838031987	2.3791755167724
CHEBI:140948	C18H34O2	C(=O)(O)*		FA(18:1)	281.2486		[M-H]-		6.085												3.74958862707096	4.73688601899752	3.3544180617644	2.48482215356028	2.59328875904552	3.51118156779107	1.09170836096905	3.79105816704922	0.990902389520096	4.50889588094401	4.54024848254461	3.80952803029104	1.19836147327851	5.04260872868103	6.32028125547777	1.49498886453935	3.51919141135957	2.24474187025478	1.2837647681132	4.50508988080195	1.93033418137151	3.59482134399275	3.09742552899693	3.09970033300717	4.19396296014629	4.35085190793817	4.98112968947879	2.55913728373587	6.01288048536589	2.17986232046697	1.86933959223381	4.61592536511739	3.45458855917105	1.67243674723722	2.03500323888614	1.45484328137572	1.54398787497261	7.87576327872784	7.7790304088925	1.5531689745096	1.50127127065263	3.91613678214845	1.96750693037909	3.5447040066378	1.07465686410806	2.42293702522698	2.64034638108829	2.58641229286685	2.49612552246142	5.31236926393497	1.68982007131697	4.44879683852356	4.86896350617231	1.87779342090962	2.83710160513092	2.99114449772252	1.58066873752092	1.30294937331086	3.96267082327996	2.86856910572619	5.03943726587692	3.18670767426463	3.26653545796579	2.99651790797728	2.12701447069711	4.88116957513198	1.49905359616709	2.10500105297896	4.43961515384071	1.72996780058129	5.08747248066836	3.51242776903767	5.40608976674048	3.55114416552884	2.1538690288085	4.33793560602221	3.27258037654693	7.43772357104208	2.69441999916274	2.60690500333087	5.42015353914903	3.53751621666597	2.54073287158644	1.65551416847971	1.21179580830928	1.03938986721593	1.25330612115887	1.51283939987531	0.724591216120665	1.89627602978702	1.33747883885004	0.59383220710136	0.972797303314452	0.308041943668783	1.87834289013083	0.608945133592764	0.713095059483077	0.990881147271575	1.06689805158137	1.38847453156737	2.43247175449171	0.566664647092691	0.767113893718105	0.248480486548363	0.6826591761809	0.672186043816146	0.448531538045816	0.420762404551419	0.529817850782144	4.27349852817184	21.3472908327849	3.50402277729951	4.66039489668388	13.0932295917222	3.12370716511949	6.59005545284473	8.04594165435955	10.6997819502614	3.47633299808196	3.09104797029544	5.34645376652541	2.79847992098054	4.97756868090599	1.52405167645102	7.56535061873895	5.89229319970757	7.59916384381087	6.92140901716128	9.00545040823183	4.91189955921094	3.9584740858965	4.03103421464432	8.92724539337082	7.11110823104772	5.62554004349213	2.46996845365646	7.43121835159861	3.97628178463304	11.1452425048736	10.1960534333385	2.25459851772205	1.82937328852934	2.41758388269232	1.75941853888673	1.7372648394605	2.08375492025329	1.77145208148256	4.32943753403602	3.34078095824429	4.22305203838957	1.72187272663711	2.90543722460209	2.62693137401888	1.85279204736761	4.9769698167687
CHEBI:140949	C18H32O2	C(=O)(O)*		FA(18:2)	279.23315		[M-H]-		5.343												1.16925955337005	0.968615070892376	2.54183359065697	0.796835334000846	1.22415037463809	0.896929914230759	0.284305609799875	1.08577395918291	0.436454932170561	0.937637633898015	1.39058201628043	1.21322542238449	0.339186934473297	1.00414546243427	2.37936544801297	0.415653785165785	1.18789949665276	0.554717795454248	0.476641009997185	1.24766755543061	1.15956592581224	1.33534157501359	1.31166515477477	3.13128551024273	0.954233436971812	2.28649020298726	2.39690819320179	0.690029831636593	5.07082994547018	0.60668771287166	0.882324864227236	1.17418520634904	1.20361095866455	0.586453018981609	0.800207616496457	0.57433351008827	0.595931081155374	3.2649816757488	2.98322680039942	0.698220687276775	0.850546913950175	1.31932550977414	0.790021024734744	2.28857418274642	0.425226619465535	0.703062826228473	0.806777365642238	0.724965614258905	0.838090318898132	2.07387497033373	0.492451755287413	0.971857967942125	0.952186227603115	0.762499246326653	0.906939944773688	1.06565433008095	0.962837846236247	0.549365310627715	1.7608672997196	1.02053424605123	2.169802021862	1.3394351018869	0.709834095058098	1.19749292543263	1.03573651121192	1.07955214423336	0.550681424157733	0.813740437178668	2.87344431349694	0.862832715609297	1.68064598108575	1.33779120614348	4.02503687954514	1.12018530065218	0.576668286918204	1.64819498811085	0.808347194608187	1.69954268725797	0.931117165047059	0.679938059474526	2.91974355300099	1.37540406676031	0.752552949610715	0.78864124068419	0.279950286172944	0.313021178058793	0.484113123312351	0.467671870858894	0.178029436415768	0.857232051311653	0.329565860809739	0.203736903036835	0.3129418994485	0.101699575688701	0.751838695903887	0.170357440553388	0.223251095066802	0.62857355559003	0.463782893860061	0.623905785104851	0.641812970491299	0.1750181016733	0.261118281860698	0.083779947570696	0.278898686343969	0.47891721326947	0.164632461152778	0.150502857906978	0.165084403172871	1.55390338095743	12.6801652839064	1.29835534723556	1.92767845354314	10.5537178807159	1.05897994510076	1.76583494733878	3.23063250925229	4.13927893411302	1.0939857987306	1.17873812691494	4.53788790750213	0.773115805887111	1.23237709541867	0.442287331248348	2.14381559956616	2.18959268340512	3.18111803104097	2.93510438029247	4.4688657065538	4.38666653504086	4.18756396243709	3.65530073939985	7.57954465970207	6.64605431478825	1.4630090803174	1.0825741052722	2.94578795031954	1.72403606169739	5.31666720479595	4.97658320316145	0.721392147320246	0.662757064795555	0.667480739853967	0.569388896014318	0.603436423957355	0.721360562958669	0.823446823086697	1.36175791926019	1.10784175677478	0.946274142152048	0.560960876100994	0.836632430678004	1.42304990563917	0.527418582772473	1.55495908082999
CHEBI:132539	C20H32O2	C(=O)(O)*		FA(20:4)	303.23355		[M-H]-		5.146												0.706098915552577	0.701430867707086	0.46881237575305	0.497461055237287	0.184399916385463	0.432649311098317	0.134641821869615	0.455593284760091	0.130777258726019	0.250503963839358	0.49686624604583	0.30029158466947	0.158638692954787	0.657650652616786	1.35336008352115	0.1712284640191	0.527442546634514	0.15555638536144	0.236307843968178	0.751991394492056	0.401771302365373	0.844879366356824	0.339223515454344	0.799730516713488	0.657184971674482	1.39434165405405	0.86056260914925	0.635557365489718	0.832497892189399	0.490876724065904	0.343952994619321	0.731508541408277	0.599056875869899	0.221619576647558	0.54650181580971	0.257959763859328	0.804343685175162	0.959167069985214	1.30753925929654	0.522728136955223	0.278397101672283	0.628010991539814	0.356412890880798	0.414014332745161	0.32186610945829	0.634439241224481	0.766165803559919	0.188649145838257	0.13881069669247	0.862549672171559	0.272361880740627	0.54043586909118	0.599725135272327	0.241809158277553	0.67229462143879	0.419468959919352	0.699744966276112	0.852070918547191	0.99822022999418	0.732063215891704	0.849251621764069	0.887066433087112	0.715705259940772	0.766734428293622	0.716321863128617	0.505493112886767	0.378277327306003	0.70200107705247	0.801755951621601	0.519411046957616	0.997681991532385	0.528515545862232	1.25216635477657	0.427887495567007	0.390590279309236	0.489665917978054	0.663969800582688	0.801146232360582	0.279123810321197	0.365368850668845	1.18244980655023	0.481874462487075	0.200740414392106	0.181284762317811	0.068727265283262	0.085683900965831	0.11376004063527	0.139602587383174	0.079453231696611	0.1781603152187	0.107600114456138	0.05990179057468	0.107526866595617	0.025551897618917	0.147046119565819	0.049738297119919	0.075236852794479	0.062843304558638	0.085068591055238	0.092055162257011	0.185285885581646	0.054289128169779	0.059357132091575	0.041493056935239	0.064840524925075	0.15228194765991	0.048633984343781	0.046271910237376	0.055523355667566	0.385392570584919	3.54859066340127	0.455371777867922	0.411946622436937	1.60243920076403	0.330193677360085	0.688523444930281	1.42030909129019	1.68529221948367	0.289240968109102	0.249967185164841	0.669362637745713	0.369009486224505	0.093412461087596	0.084640091454858	0.516490880468232	1.10096756292914	1.23296101180375	1.088452999296	1.49067192432616	0.507967724780746	0.98269772671395	0.708760917449902	1.11357756700225	0.619013563233085	0.526175872620622	0.386305100708083	1.17218156669414	0.597614776142312	1.71049288584267	2.24279165099344	0.556722153282343	0.27616587895673	0.371502345374898	0.41051886285986	0.483237692856342	0.476055711489049	0.459116323906984	0.834624687632009	1.04671866974462	0.687451059114401	0.311240130379703	0.621898812134822	0.761690453655835	0.241665356387042	0.764994600500719
CHEBI:132544	C22H32O2	C(=O)(O)*		FA(22:6)	327.23352		[M-H]-		4.897												0.21078958343986	0.272643087556951	0.506255318862663	0.127690410430655	0.12093960326043	0.405832929892968	0.042822224738645	0.251815299573059	0.070055338275661	0.104650362777894	0.18006534986766	0.160179699164816	0.059354111811389	0.195161052338632	0.469979534967131	0.064009478504107	0.152956608916691	0.109565872724671	0.112254591101213	0.211885311069871	0.149309589280026	0.480927061018377	0.322890229212726	0.71896641520154	0.225472014343569	0.614791996952558	0.835019092843094	0.296266372502801	0.671206785710859	0.209934256548543	0.23532484162286	0.50357467814786	0.542040930586094	0.118572100705573	0.237902686924905	0.193290072501394	0.363688102079738	0.884398541089938	0.382693880730236	0.175618847301474	0.230808642009788	0.320176324570691	0.206419624267395	0.46117375313679	0.091432921215275	0.14472832263875	0.270447822227065	0.108162733545391	0.182748375750228	0.547385393490266	0.09702802726301	0.23194004249196	0.306576233111209	0.137599429734984	0.336156057039243	0.410617623339757	0.372431046542242	0.356698299790088	0.206939259405311	0.419738460918556	0.576784142578097	0.3646541692091	0.249876461241032	0.466631887998428	0.332594880378214	0.410636804703646	0.318242398623754	0.234495856229228	0.355515127781802	0.132667541913144	0.549045448854701	0.351849512818781	1.0315127903004	0.141162194902602	0.172004326935538	0.136916007678788	0.194161610471105	0.455221473685394	0.132313487303722	0.107842908197876	0.437742254490388	0.29566548342686	0.106331187190408	0.142343083589003	0.098713442655764	0.189896228073955	0.107893212640075	0.153787238031659	0.086368344721773	0.179128368372541	0.110806398955273	0.058978988727036	0.074416261759044	0.031631243734781	0.288087272294812	0.043669610771604	0.056240325537653	0.073000616600624	0.060123557498898	0.139255302971065	0.21249326724547	0.024478560897936	0.048623456213522	0.004397268590134	0.032251169045057	0.140360179675502	0.036027948374348	0.060604266521581	0.113473229426361	0.27738993933667	1.78330373614992	0.249991734454735	0.339155983500812	0.771282983124652	0.186212009318309	0.543293209185557	1.09770773249401	0.680080233261009	0.183109072778034	0.131570189862356	0.373878791081944	0.200322083600305	0.113976236882394	0.019668750366886	0.19696385683934	1.24127925439566	1.32893349733639	0.554379595843092	1.52962449007492	0.525887576398406	2.09662521759937	0.413986860183544	1.73942470672892	0.791547802686726	0.394751644493581	0.177653321115687	0.397206433750054	0.210990070047981	1.72547877185841	1.44926711374393	0.292569746359212	0.150892620253834	0.198076782767932	0.185834832121086	0.173404790507382	0.13222653350006	0.14289730342319	0.384474579225684	0.38768189491268	0.162657572833456	0.12959666692747	0.211161284134167	0.368705335853237	0.098926955153884	0.284133566816454
				FA(44:5)	637.59015		[M-H]-		15.959												0.857255287782393	1.28792151660592	0.88803361016647	1.1205591324855	1.0459403498188	1.18710010336796	0.813354193965361	0.839350936801651	1.06115751845728	1.07427662065896	1.18442082678955	0.899986458371804	0.626775258739049	0.708682882076102	0.710748313169023	0.947556078179842	0.771232273842257	1.25498843710199	2.18757620110982	3.06415260620181	4.72184798568243	7.53337552129685	1.27851000575015	2.78786516366276	2.89311018457641	3.9845896751967	4.28058237020593	1.13521938095682	3.55152006414586	1.62939811894765	4.71275322133284	2.22677508058532	2.14029452138744	1.64433716072153	3.40596592406489	8.17814029291799	4.4812472076199	3.11210891124682	5.07784969328605	1.23159590191054	0.985077187056697	1.14685319601564	3.53622552356175	0.645991782156102	6.96671323476565	0.56307432282724	1.29438306099528	7.3614389898708	1.17698529241374	2.49122265788555	1.66925408516132	1.14555216226238	1.55667059973432	1.80738355228742	1.21583332886825	1.40033498382398	1.29120557390498	1.85766181739986	3.01288378049464	1.25374049900098	1.17888190849406	1.00836570566641	0.959342574735094	1.0661787618266	1.72282283624989	0.527582529314899	0.820365820000054	1.5181678203942	0.945956010619649	1.16445867428801	0.953380494871723	0.838378141332993	4.24603763685535	1.04362432170872	1.06632838421514	1.07924122301123	1.05667859867137	0.95827079770741	0.701076194047101	1.47041500842824	3.97291526245305	1.07585604557924	0.768399971284234	0.47963743969673	0.451636391174337	0.418189246398975	0.472546239393754	0.394085076738348	0.47804478217562	0.455287021129613	0.424930891434319	0.694182052047275	0.610290459777822	0.552111409147891	0.680606294354869	0.900666947514443	0.884777748096212	0.696268645923994	0.588365647878794	0.96943577496039	0.895112661425805	0.58079024274286	0.736573353746361	0.635128117330521	0.61575460330382	7.00898621236687	2.35399046935348	1.94919963803418	3.07007452451653	1.07972338195433	2.80868021016518	2.42429332767038	0.857923482780117	0.999482408109628	0.71828589010287	0.943977142272494	1.1734241085768	0.571302291433084	0.453893411429277	0.556371963290187	2.70273323928663	0.484581886087014	0.71050116508734	0.819508412998553	0.987911792810463	1.4943610983237	1.13261318985227	2.12647312163418	2.81857740316043	0.86824300011832	1.25556636979457	2.55234486268189	2.89424467187079	0.901628489299075	1.10378043855376	1.69607778567895	1.00066357428823	1.01494720264087	1.58140193440716	1.32156845092266	0.762159916074728	0.816937968058248	0.673934487856955	1.07747517005571	0.808226093459197	0.58950388700755	0.942179484605092	0.811051719487182	0.515949540342363	0.824681571425573	0.778535126109734	5.85852458810594	0.699417188717043	0.668164079235241	0.927325346965578
CHEBI:64483	C22H46NO7P	[H][C@@](CO[*])(COP([O-])(=O)OCC[N+](C)(C)C)O[*]		LPC(14:0)	512.30103		[M+HCOO]-		3.221												0.809612111213308	0.879027725754707	0.574073887201429	1.91919039936247	0.485833677533089	0.377720564663858	1.03880493537287	0.374761285222802	0.561352637143292	0.038357036467795	0.90848078031554	0.170720537725745	0.852318338816296	0.370823402314198	0.620713376723074	2.90249149250806	0.318692846952184	0.198874006136965	0.687858113909201	3.37725073361656	0.707429496076435	0.292461239112806	0.27700678864247	1.35390237839715	0.702242058573559	0.612046992018428	2.74343061879862	0.678115890451885	0.491356724990061	0.376812736831241	0.998252765477928	1.1569186385302	0.981800727081481	1.81108346365118	1.05875904983636	0.386697450463265	0.896696938583511	0.846500872803212	1.60678011493696	0.364218791031377	0.261333462103053	0.38914918989027	0.314215845594872	0.333604866640324	0.671098522743786	1.63294717993176	1.25309127399499	0.377876086034121	0.169879542685418	1.35487346169442	0.594898229314454	0.611111402631143	0.644232700802454	0.642767924357533	0.45283574600435	0.722205653716026	0.881252139876449	0.763116685499422	1.09602044513463	1.49801752822065	0.613160999593052	0.876815903014032	0.431916970244138	0.914659829238587	0.615723255053383	0.684050779336082	0.404221285997176	2.06597202279439	0.668636947283897	1.04253807244062	0.859089167833712	0.722259600433865	0.549582105676902	0.363106821034989	0.555868440425291	0.082807967452317	0.718281462352503	0.756169912899204	0.148405434527396	1.03081281092923	2.01888059186609	0.186898270928524	0.819829957427893	0.479963013399537	0.787413448021047	1.24039100013462	1.38765870033124	1.50165418540258	1.45093515324337	1.23108965498305	0.80477539243455	0.790526120510415	1.33509925101272	1.1895472923087	1.13202238793027	0.826472768978001	1.37286814188114	1.31916954150682	1.26119768889892	0.900168107725654	0.924134841042872	1.20309299409788	1.41099068964552	1.56331268617085	1.42749972797285	0.918814555481324	1.03758654846699	1.52779761761975	0.692284242874539	1.23380971469771	0.306783760748309	1.10500580495602	0.481536155912624	1.22678753547535	1.6323473704095	0.544620259953431	0.282729845646963	0.354082417526225	0.565013350411035	0.573234865048991	1.9342182869294	0.375039114480983	0.154909239580657	0.004704929110059	0.619313992581395	1.31321297557009	0.64072853098368	1.53791016495247	1.44563318516411	0.552070380889307	0.811654777606535	0.495716825827827	0.531392198026367	0.6440718329702	0.302606999050509	2.00779590804312	1.95239143140173	4.32106372164102	0.93472950534627	1.00731980787509	2.28613674023999	0.269016005079752	1.79111031425112	2.2640175409568	1.52503497274971	1.71580956912863	0.661769618180014	1.06856254739596	1.8258176729622	2.4754874444933	2.57243339931115	2.98617246977014	1.72491169176855	1.70717423031034	0.699397960377801
CHEBI:64563	C24H50NO7P	[H][C@@](CO[*])(COP([O-])(=O)OCC[N+](C)(C)C)O[*]		LPC(16:0)	540.33136		[M+HCOO]-		4.393												157.919597153318	211.456086133223	171.925827724351	243.369109601632	107.69502335805	133.268621771387	150.022845011205	146.857579501876	65.9090400347527	12.6674543575693	191.727968687614	60.1596652931587	133.478218717869	110.925169481683	131.069512760236	261.44330037237	84.3129847720403	38.9556312535659	97.5815780905467	242.310262058254	88.5170801844497	96.9715556839376	71.1092843794303	186.097321738581	164.626127907855	157.072263865067	233.381849060919	126.968597521403	127.700253792495	86.2307828803266	153.441525933498	176.378839438306	114.832397331134	140.655128284133	206.195924335007	72.3140762691421	171.928927393084	334.673608751236	146.976868838361	85.0370260821697	87.3152474639903	101.285106069859	88.773363743709	67.950092925432	64.6337887144319	153.219960392282	207.666040178207	52.7668068674661	48.1621392775122	207.278514272956	114.142905484729	101.727258813817	150.665532827165	93.2597731212611	130.171716891555	120.101064150667	202.314251718398	147.401518379186	302.361758873088	272.405977527707	161.901165250674	206.193033739157	105.989663875042	216.736192050077	146.169704981577	195.450178486567	139.931863613343	259.760812653338	157.630241487783	219.598047568483	202.514076712646	213.553293965322	146.212020937035	120.321511134885	140.97281001179	52.5268311619336	204.275343105104	189.092518173709	64.4293477766271	141.121015021715	268.754380925339	93.0882702929192	121.768783257922	79.1201993123836	74.3410529628336	92.6187614867597	99.3826749463987	111.102258104371	112.966412948237	93.9989325673363	86.078416698495	159.648010519217	117.11539042816	94.4262740910517	111.090196732657	110.076977593456	153.784543914283	153.059364079661	130.821054239963	138.562641833881	125.479471831437	71.7108433575384	188.706739132159	148.37108987234	88.2707457641008	128.567472418911	71.6258089451562	123.810638079601	87.2442802830544	208.461717549401	193.790935278188	189.653142274195	104.305465280882	417.4972091716	271.574645790504	107.241390672195	103.229401797717	139.60957941322	102.336336619438	85.1592388028292	356.693039100975	69.4795963208774	45.7637546171221	9.444756235354	245.800566501271	351.854278884913	162.564637020736	260.215327704426	244.502897483142	152.841914978029	162.020285265847	162.363652172456	121.576360669529	186.291808481152	116.375306757987	198.052403837741	219.87458683671	310.319355342799	139.189575447754	303.594742970244	309.693528026827	113.942125716968	267.093928526675	208.029170635966	305.734635642774	224.597703365003	234.746721234225	240.912030239257	337.106367926589	265.09452015463	264.964180748684	265.296006359267	303.201564266893	192.040950877341	200.483329766006
CHEBI:64560	C24H48NO7P	[C@](CO*)(O*)([H])COP(OCC[N+](C)(C)C)(=O)[O-]		LPC(16:1)	538.31494		[M+HCOO]-		3.417												3.01268371628544	3.25906797510063	1.47278155073648	4.68689973157252	1.50981447437426	1.57949519796928	3.66909306322358	1.61859584241227	1.60279068139658	0.306809635467424	2.71750406443867	0.954460735433517	3.13475794584899	1.40834548916858	2.51156720846883	4.93972669125376	1.37907189975767	0.905686383507787	1.7303060266625	8.33410266494596	2.09808350735539	0.824813924922122	0.767699359056976	2.9238496654146	2.74467242932385	2.03579172870904	5.40248238779914	2.89603121403848	1.62603914749751	1.33879645906065	3.12252911150571	3.71044189254525	3.09620826459811	2.91047883138396	3.84503404346026	1.01754562410182	2.32086992948297	3.45400817063495	4.16263419564927	1.3663437192849	1.19119303403863	1.38409616863068	1.11046164059976	1.00931739173532	1.40144415316795	4.26818157136411	4.45743356362308	1.24594789314364	0.690834560083521	6.37521469484133	2.00192509922318	1.49930968056401	3.46428486569969	2.52082538160604	1.42798232959726	3.05153415710266	2.79749124557476	2.49326678645534	4.12568386075992	5.03188288487427	1.36272601011176	1.97609643935328	1.88714061052738	2.16152393944867	2.08644089578337	2.55499780805971	1.13536606116472	5.0975312524346	1.59742590197781	3.51568517373781	3.07720053788777	2.63079963249853	2.81311719785472	0.992617754665668	2.03490581094347	0.701296302302623	3.05535696295184	2.68130512879035	0.671850911791312	3.21536908430701	5.78488862706386	0.68487863135556	3.59768695487986	1.33698023474623	1.78611226660184	1.75066782786595	2.61142107272565	2.57508490446215	2.65062997424545	1.96490467991685	2.12756186997127	2.35047013346717	2.56317723271213	1.74931404247386	2.15859075296222	2.41154320336989	4.78796725594739	3.16176892069911	3.14661737094586	3.33825556344397	2.68838583813176	2.25229080938234	3.37917673678964	3.08498218668274	3.31141365455373	3.06774769495244	1.93259749777768	2.90804057161202	1.60008689790969	3.75571548820958	2.84111685313252	4.65889175569083	2.04895087838185	6.8594290957887	5.97231282435162	2.59776527401054	1.51667677861185	1.9796521000542	2.67652293231537	2.02992659464048	6.67996439794462	1.86900241467992	0.823503396937095	0.183516872915711	3.84712854075156	4.54339476391344	2.69687724054046	6.22762845276436	6.55494853441954	3.8973138464193	2.69263592326641	2.26699197280223	2.87755291718847	4.57531884510898	1.71950780270726	4.90659864237773	4.9812385746533	9.93147688016212	2.92527025117228	4.11586651703152	6.23127275086131	1.4864579945302	7.18597283572626	3.46789004299081	6.81674628269433	4.44190269869296	2.85719210513626	2.81695013054565	6.38717906918311	8.35259987438842	7.37909912819394	7.89702072673056	4.83533446242796	5.2647999791984	2.56053654227102
CHEBI:72737	C25H52NO7P	[H][C@@](CO[*])(COP([O-])(=O)OCC[N+](C)(C)C)O[*]		LPC(17:0)	554.34796		[M+HCOO]-		4.96												2.11542375878114	1.84296370797178	2.20527917091335	2.56024732414664	1.13263909556719	1.22748189425065	1.47243091841475	1.21629116678722	1.12908906161418	0.099514960689553	2.08460887682616	0.502788344351295	1.48418095212686	1.44873749750735	1.26615420176266	3.45849056603774	0.746331304520634	0.420731251306815	1.20752879487788	3.31994275622496	0.895994347766231	0.962371453330818	1.02398661934362	2.43127761907768	2.07614112276857	2.6089883218122	4.49118029921598	1.50776613711586	1.56068398193269	0.937129752802657	2.47731609038067	2.35967020782853	1.79707427207259	1.73381951385226	3.03171579221799	0.837869144471787	2.32576728991429	4.50100472758673	2.00973950968507	1.0102825123345	1.14134068377802	1.28600234684904	0.601932780572706	0.791408536715472	0.65780410865983	2.00289262413924	2.77993853260712	0.556881846891615	0.566078182303819	2.90752330900819	1.40563139330158	1.13065373950236	2.08574955989243	1.44174990718621	1.78457877250838	1.20802446097798	2.35285028718131	1.91306461688967	3.79795505959445	3.93994558927517	1.64134058034302	2.72707323116895	1.65304988506797	2.71136742223786	1.995468187891	1.86933751828152	1.74571430294033	3.82205470600088	1.85930427598243	2.66877224027859	2.02736772315667	2.52587204479383	1.75616893202421	1.18898413614734	1.87417375128851	0.63687774550128	1.91284153735759	1.76725881803062	0.653404861188214	1.68576438586379	2.82908022460341	0.873417955857757	1.07965428971258	1.53273213003435	1.27795335736249	1.45490633013299	1.55674811372885	1.09502386451992	1.76948792487522	1.28139596853055	1.27590320136843	1.80396353763973	1.41221244838336	1.16115963964127	1.62583085500784	1.45698478133626	1.81234653512447	1.44234110372826	1.33392385714117	1.2237403528795	1.67191736024725	0.985927542320835	1.74417497787393	1.67530387677628	0.535173277933829	2.0480770350455	0.870099054427272	2.06295143012738	1.49963226660003	1.70827702382515	2.22971895262653	2.32009468500007	0.994781655479324	3.52511709937657	2.42727276387588	0.688821309382428	1.12198064964574	1.91216083469289	1.75790368902916	0.742495746555334	3.9507559251952	0.700154639526752	0.435452102420117	0.105401895340233	3.0055426028883	4.1385212990405	3.67012355713698	3.47454056252833	2.86599609371201	1.67657780351158	2.43004408476957	2.22517544509021	1.39448565096454	2.14124943630123	1.76705691910887	2.72877398786826	3.4363469590197	4.60149199531086	1.90989863232237	3.52832676480566	3.78036045212797	1.16466628665801	4.02363336966099	3.01561904911096	2.70104591825157	2.33636047053155	1.80311150581163	3.83676895711079	5.05135944325524	3.34912349060254	3.49259705646846	4.24158926100943	3.68795995988614	5.01445693606772	2.01352178929887
